DV_MA,1994,2,243.93
DV_MA,1994,3,242.19
DV_MA,1994,4,239.02
DV_MA,1995,1,238.31
DV_MA,1995,2,241.94
DV_MA,1995,3,246.02
DV_MA,1995,4,246.44
DV_MA,1996,1,249.96
DV_MA,1996,2,247.82
DV_MA,1996,3,246.68
DV_MA,1996,4,247.20
DV_MA,1997,1,248.17
DV_MA,1997,2,249.61
DV_MA,1997,3,252.03
DV_MA,1997,4,254.57
DV_MA,1998,1,259.43
DV_MA,1998,2,260.64
DV_MA,1998,3,262.46
DV_MA,1998,4,265.59
DV_MA,1999,1,267.79
DV_MA,1999,2,270.95
DV_MA,1999,3,275.96
DV_MA,1999,4,279.14
DV_MA,2000,1,283.44
DV_MA,2000,2,289.95
DV_MA,2000,3,296.41
DV_MA,2000,4,300.56
DV_MA,2001,1,307.72
DV_MA,2001,2,314.27
DV_MA,2001,3,321.27
DV_MA,2001,4,326.48
DV_MA,2002,1,333.76
DV_MA,2002,2,342.88
DV_MA,2002,3,352.27
DV_MA,2002,4,359.44
DV_MA,2003,1,365.70
DV_MA,2003,2,372.40
DV_MA,2003,3,379.97
DV_MA,2003,4,395.73
DV_MA,2004,1,403.27
DV_MA,2004,2,414.59
DV_MA,2004,3,435.77
DV_MA,2004,4,446.23
DV_MA,2005,1,457.61
DV_MA,2005,2,474.00
DV_MA,2005,3,490.30
DV_MA,2005,4,502.01
DV_MA,2006,1,511.06
DV_MA,2006,2,515.16
DV_MA,2006,3,517.79
DV_MA,2006,4,523.40
DV_MA,2007,1,526.28
DV_MA,2007,2,525.78
DV_MA,2007,3,520.38
DV_MA,2007,4,521.38
DV_MA,2008,1,523.16
DV_MA,2008,2,513.50
DV_MA,2008,3,501.57
DV_MA,2008,4,498.19
DV_MA,2009,1,502.11
DV_MA,2009,2,491.32
DV_MA,2009,3,480.04
DV_MA,2009,4,476.96
DV_MA,2010,1,473.94
DV_MA,2010,2,471.21
DV_MA,2010,3,476.55
DV_MA,2010,4,475.76
DV_MA,2011,1,467.65
DV_MA,2011,2,460.54
DV_MA,2011,3,459.67
DV_MA,2011,4,461.97
DV_MA,2012,1,457.55
DV_MA,2012,2,453.68
DV_MA,2012,3,455.79
DV_MA,2012,4,457.15
DV_MA,2013,1,457.56
DV_MA,2013,2,458.94
DV_MA,2013,3,460.82
DV_MA,2013,4,461.23
DV_MA,2014,1,462.24
DV_MA,2014,2,467.45
DV_MA,2014,3,472.15
DV_MA,2014,4,474.73
DV_MA,2015,1,478.87
DV_MA,2015,2,482.94
DV_MA,2015,3,485.94
DV_MA,2015,4,487.72
DV_MA,2016,1,490.22
DV_MA,2016,2,498.21
DV_MA,2016,3,504.16
DV_MA,2016,4,507.68
DV_MA,2017,1,508.99
DV_MA,2017,2,518.83
DV_MA,2017,3,527.10
DV_MA,2017,4,531.12
DV_MA,2018,1,535.52
DV_MT,1975,1,55.86
DV_MT,1975,2,56.69
DV_MT,1975,3,57.04
DV_MT,1975,4,56.22
DV_MT,1976,1,58.16
DV_MT,1976,2,61.42
DV_MT,1976,3,62.00
DV_MT,1976,4,63.08
DV_MT,1977,1,65.87
DV_MT,1977,2,67.12
DV_MT,1977,3,70.58
DV_MT,1977,4,74.00
DV_MT,1978,1,77.23
DV_MT,1978,2,79.88
DV_MT,1978,3,83.65
DV_MT,1978,4,86.58
DV_MT,1979,1,91.21
DV_MT,1979,2,94.45
DV_MT,1979,3,96.55
DV_MT,1979,4,99.13
DV_MT,1980,1,100.00
DV_MT,1980,2,99.16
DV_MT,1980,3,105.01
DV_MT,1980,4,104.68
DV_MT,1981,1,105.76
DV_MT,1981,2,109.31
DV_MT,1981,3,113.46
DV_MT,1981,4,113.05
DV_MT,1982,1,112.62
DV_MT,1982,2,116.86
DV_MT,1982,3,115.27
DV_MT,1982,4,118.99
DV_MT,1983,1,120.74
DV_MT,1983,2,119.21
DV_MT,1983,3,118.81
DV_MT,1983,4,117.47
DV_MT,1984,1,120.47
DV_MT,1984,2,120.83
